10,10,0.03,0.5,0.001,0.001,150,0.5333333333333333,2.2266666666666666,0
10,10,0.03,0.5,0.002,0.002,150,0.33666666666666667,2.216666666666667,0
10,10,0.03,0.5,0.003,0.003,150,0.7333333333333333,2.3266666666666667,0
10,10,0.03,0.5,0.004,0.004,150,0.23333333333333334,1.7266666666666666,0
10,10,0.03,0.5,0.005,0.005,150,0.26666666666666666,2.3066666666666666,0
10,10,0.03,0.5,0.006,0.006,150,0.23333333333333334,1.05,0
10,10,0.03,0.5,0.007,0.007,150,0.5533333333333333,1.9866666666666666,0
10,10,0.03,0.5,0.008,0.008,150,0.26,1.89,0
10,10,0.03,0.5,0.009,0.009,150,0.18,1.8633333333333333,0
